Tabla;Codigo;Nombre;Descripcion;Habilitado;Aplicacion;IsStandardGEL;IsStandardMSPS;Extra_I:Marca;Extra_II:Referencias;Extra_III:RegistroSanitario;Extra_IV:EstadoRegistro;Extra_V:Titular;Extra_VI:Fabricante;Extra_VII:Importador;Extra_VIII:NivelRiesgo;Extra_IX:PresentacionComercial;Extra_X:UnidadUso;ValorRegistro;UsuarioResponsable;Fecha_Actualizacion;IsPublicPrivate
DispositivosMedicosLibertadVigilada;20242043-15;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.75/15 419115;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-16;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.0/15419116;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-17;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.5/15419117;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-18;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-4.0/15419118;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-19;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.25/18 419119;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-2;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.5/9419102;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-20;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.5/18419120;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-21;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.75/18 419121;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-22;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.0/18419122;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-23;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.5/18419123;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-24;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-4.0/18419124;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-25;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.25/22 419125;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-26;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.5/22419126;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-27;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.75/22 419127;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-28;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.0/22419128;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-29;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.5/22419129;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-3;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.75/9419103;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-30;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-4.0/22419130;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-31;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.25/26 419131;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-32;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.5/26419132;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-33;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.75/26 419133;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-34;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.0/26419134;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-35;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.5/26419135;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-36;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-4.0/26419136;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-37;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.25/30 419137;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-38;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.5/30419138;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-39;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.75/30 419139;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-4;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.0/9419104;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-40;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.0/30419140;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-41;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.5/30419141;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-42;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-4.0/30419142;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-43;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.25/35 419143;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-44;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.5/35419144;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-45;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-2.75/35 419145;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-46;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.0/35419146;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;20242043-47;ORSIRO MISSION SIROLIMUS ELUTING CORONORAY STENT SYSTEM/SYNSIRO PRO SIROLIMUS ELUTING CORONARY STENT SYSTEM. ORSIRO MISSION SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS/SYNSIRO PRO SISTEMA DE STENT CORONARIO DE ELUCION DE SIROLIMUS.;EstentCORONARIO MEDICADO;SI;;False;False;BIOTRONIK;ORSIRO MISSION-3.5/35419147;INVIMA 2023DM-0027443;Vigente;BIOTRONIK AG;BIOTRONIK AG;CARDIO INSUMOS S.A.S./WORLD MEDICAL S.A.S/GILMEDICA S.A.S./MULTIMEDIX S.A.S;III;1;1 Estent;;;2025-03-25 05:55:09 PM;
