ref,codigo,descripcion,uvr,tipo
15125,869102,RESECCION DE GLANDULAS SUDORIPARAS AXILARES CON RESECCIÓN TOTAL DEL ÁREA,90.0,quirurgico
15126,869103,RESECCION PARCIAL DE GLANDULAS SUDORIPARAS NCOC,80.0,quirurgico
15126,869104,RESECCION TOTAL DE GLANDULAS SUDORIPARAS NCOC,100.0,quirurgico
15130,866101,INJERTO DE PIEL PARCIAL EN AREA GENERAL HASTA EL DIEZ 10% DE SUPERFICIE CORPORAL TOTAL (109),60.0,quirurgico
15131,866102,INJERTO DE PIEL PARCIAL EN AREA GENERAL ENTRE EL DIEZ 10% HASTA EL 20% DE SUPERFICIE CORPORAL TOTAL (109),100.0,quirurgico
15132,866103,INJERTO DE PIEL PARCIAL EN AREA GENERAL ENTRE EL VEINTE 20% HASTA EL 30% DE SUPERFICIE CORPORAL TOTAL (109),120.0,quirurgico
15133,866104,INJERTO DE PIEL PARCIAL EN AREA GENERAL MAYOR DEL TREINTA 30% DE SUPERFICIE CORPORAL TOTAL (109),155.0,quirurgico
15130,866201,INJERTO DE PIEL TOTAL LIBRE EN ÁREA GENERAL HASTA EL DIEZ 10% DE SUPERFICIE CORPORAL TOTAL (109),70.0,quirurgico
15131,866202,NJERTO DE PIEL TOTAL LIBRE EN ÁREA GENERAL ENTRE EL DIEZ 10% HASTA EL 20% DE SUPERFICIE CORPORAL TOTAL (109),110.0,quirurgico
15132,866203,NJERTO DE PIEL TOTAL LIBRE EN ÁREA GENERAL ENTRE EL 20% HASTA EL 30% DE SUPERFICIE CORPORAL TOTAL (109),130.0,quirurgico
15133,866204,NJERTO DE PIEL TOTAL LIBRE EN ÁREA GENERAL MAS DEL 30% DE SUPERFICIE CORPORAL TOTAL (109),165.0,quirurgico
15140,867001,COLGAJO LOCAL SIMPLE DE PIEL HASTA DE DOS CENTIMETROS CUADRADOS,70.0,quirurgico
15140,867002,COLGAJO LOCAL SIMPLE DE PIEL ENTRE DOS A CINCO CENTIMETROS CUADRADOS,80.0,quirurgico
15141,867003,COLGAJO LOCAL SIMPLE DE PIEL DE MAS DE CINCO CENTIMETROS CUADRADOS,100.0,quirurgico
15143,543301,ESCISIÓN DE LESION AMPLIA EN LA PARED ABDOMINAL CON ROTACIÓN DE COLGAJO,150.0,quirurgico
15150,862801,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO HASTA DEL 5% DE SUPERFICIE CORPORAL,25.0,quirurgico
15150,862802,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 5%AL 10% DE SUPERFICIE CORPORAL,25.0,quirurgico
15151,862803,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 10% AL 20% DE SUPERFICIE CORPORAL,50.0,quirurgico
15152,862804,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 20% AL 30% DE SUPERFICIE CORPORAL,70.0,quirurgico
15152,862805,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 30% AL 40% DE SUPERFICIE CORPORAL,70.0,quirurgico
15153,862806,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 40% AL 50% DE SUPERFICIE CORPORAL,80.0,quirurgico
15153,862807,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO MAYOR DEL 50% DE SUPERFICIE CORPORAL,80.0,quirurgico
15156,862321,ESCAROTOMIA DESCOMPRESIVA EN TRONCO O POR EXTREMIDAD,40.0,quirurgico
15156,862322,ESCAROTOMIA CUADRICULADA,40.0,quirurgico
15157,862320,ESCAROTOMIA DESCOMPRESIVA EN MANOS,70.0,quirurgico
15158,862323,ESCARECTOMIA TANGENCIAL TEMPRANA HASTA EL 5% DE SUPERFICIE CORPORAL,85.0,quirurgico
15158,862324,ESCARECTOMIA TANGENCIAL TEMPRANA ENTRE EL 5% AL 10% DE SUPERFICIE CORPORAL,100.0,quirurgico
15159,862325,ESCARECTOMIA TANGENCIAL TEMPRANA ENTRE EL 10%AL 15% DE SUPERFICIE CORPORAL,115.0,quirurgico
15159,862326,ESCARECTOMIA TANGENCIAL TEMPRANA ENTRE EL 15% AL 20% DE SUPERFICIE CORPORAL,130.0,quirurgico
15159,862327,ESCARECTOMIA TANGENCIAL TEMPRANA DE MAS DEL 20% DE SUPERFICIE CORPORAL,145.0,quirurgico
15158,862330,ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL HASTA EL 5% DE SUPERFICIE CORPORAL,140.0,quirurgico
15158,862331,"ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL , ENTRE EL 5% AL 10% DE SUPERFICIE CORPORAL",165.0,quirurgico
15159,862332,"ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL , ENTRE EL 10% AL 20% DE SUPERFICIE CORPORAL",195.0,quirurgico
15159,862333,"ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL , DE MAS DEL 20% DE SUPERFICIE CORPORAL",245.0,quirurgico
15158,862340,ESCARECTOMIA AVULSIVA HASTA EL 5% DE SUPERFICIE CORPORAL,90.0,quirurgico
15158,862341,ESCARECTOMIA AVULSIVA ENTRE EL 5% AL 10% DE SUPERFICIE CORPORAL,100.0,quirurgico
15159,862342,ESCARECTOMIA AVULSIVA ENTRE EL 10% AL 20% DE SUPERFICIE CORPORAL,120.0,quirurgico
15159,862343,ESCARECTOMIA AVULSIVA MAYOR DEL 20% DE SUPERFICIE CORPORAL,130.0,quirurgico
15160,868101,RESECCION SIMPLE DE CICATRIZ EN AREA GENERAL,50.0,quirurgico
15164,868103,"RESECCION DE CICATRIZ HIPERTROFICA O QUELOIDE, EN AREA GENERAL",55.0,quirurgico
15166,868401,"PLASTIA EN Z O W EN ÁREA GENERAL, ENTRE UNA A DOS",80.0,quirurgico
15167,868402,"PLASTIA EN Z O W EN ÁREA GENERAL, ENTRE TRES A CINCO",100.0,quirurgico
15168,868403,"PLASTIA EN Z O W EN ÁREA GENERAL, MAS DE CINCO",110.0,quirurgico
15170,868304,"REDUCCION DE TEJIDO ADIPOSO DE PARED ABDOMINAL, POR LIPOSUCCION O LIPECTOMIA",150.0,quirurgico
15171,868305,"REDUCCION DE TEJIDO ADIPOSO EN MUSLOS, PELVIS, GLUTEOS O BRAZOS, POR LIPOSUCCION O LIPECTOMIA",100.0,quirurgico
15171,868305,"REDUCCION DE TEJIDO ADIPOSO EN MUSLOS, PELVIS, GLUTEOS O BRAZOS, POR LIPOSUCCION O LIPECTOMIA",100.0,quirurgico
15172,869601,INSERCION (SUBCUTANEA) (TEJIDO BLANDO) DE EXPANSOR DE TEJIDOS [UNICO O MULTIPLE] NCOC,120.0,quirurgico
15173,869201,DERIVACION LINFATICA [MANEJO DE LINFEDEMA],90.0,quirurgico
15174,862501,DERMOABRASION (QUIMICA Y/O MECANICA) DE AREA GENERAL,40.0,quirurgico
15175,869700,RETIRO DE EXPANSOR TISULAR [UNICO O MULTIPLE] SOD,50.0,quirurgico
15177,869700,RETIRO DE EXPANSOR TISULAR [UNICO O MULTIPLE] SOD,50.0,quirurgico
15201,861202,"EXTRACCION DE CUERPO EXTRAÑO EN PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL ( CARA, CUERO CABELLUDO, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES) POR INCISION",50.0,quirurgico
15202,274201,RESECCION PARCIAL DE LABIO POR TUMOR MALIGNO,70.0,quirurgico
15202,864201,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, HASTA UN CENTIMETRO",40.0,quirurgico
15202,864202,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE UNO A DOS CENTIMETROS",50.0,quirurgico
15202,864203,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE DOS A TRES CENTIMETROS",60.0,quirurgico
15202,864204,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE TRES A CINCO CENTIMETROS",70.0,quirurgico
15203,864205,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, DE MAS DE CINCO CENTIMETROS",100.0,quirurgico
15205,274202,"RESECCION PARCIAL DE LABIO POR TUMOR MALIGNO, CON ROTACION DE COLGAJO",110.0,quirurgico
15207,274203,RESECCION TOTAL DE LABIO POR TUMOR MALIGNO (368),120.0,quirurgico
15210,275101,SUTURA O REPARACIÓN DE LACERACIÓN (HERIDA) HASTA DE CINCO CENTÍMETROS EN LABIOS,50.0,quirurgico
15212,275102,SUTURA O REPARACIÓN DE LACERACIÓN (HERIDA) DE MÁS DE CINCO CENTÍMETROS EN LABIOS,90.0,quirurgico
15210,865202,SUTURA DE HERIDA UNICA DE CARA SIN COMPROMISO DE LABIOS Y/O PARPADOS,50.0,quirurgico
15212,865204,SUTURA DE HERIDA MULTIPLE DE CARA NCOC,90.0,quirurgico
15211,168100,REPARACION DE HERIDA DE ORBITA SOD,70.0,quirurgico
15213,865203,"SUTURA DE HERIDA UNICA DE PLIEGUES DE FLEXION, GENITALES, MANOS Y PIES",70.0,quirurgico
15214,865207,SUTURA DE HERIDA PARCIAL DE CUERO CABELLUDO ( ESCALPE),80.0,quirurgico
15215,865208,"SUTURA DE AVULSION EN PABELLON AURICULAR, NARIZ, LABIOS, PARPADOS O GENITALES",140.0,quirurgico
15216,865208,"SUTURA DE AVULSION EN PABELLON AURICULAR, NARIZ, LABIOS, PARPADOS O GENITALES",140.0,quirurgico
15220,278400,CORRECCION DE MACRO O MICROSTOMA SOD,120.0,quirurgico
15221,275401,CORRECCION PARCIAL DE LABIO FISURADO POR ADHESION,55.0,quirurgico
15221,275402,CORRECCIÓN PRIMARIA DE LABIO FISURADO UNILATERAL,55.0,quirurgico
15221,275403,CORRECCION SECUNDARIA DE LABIO FISURADO UNILATERAL,75.0,quirurgico
15222,275404,CORRECCION DE LABIO FISURADO BILATERAL NCOC,95.0,quirurgico
15225,278301,CIERRE VELOFARINGEO CON COLGAJO FARINGEO,130.0,quirurgico
15226,278301,CIERRE VELOFARINGEO CON COLGAJO FARINGEO,130.0,quirurgico
15228,218904,RINOQUEILOPLASTIA (CORRECCION DE SECUELA DE NARIZ FISURADA),130.0,quirurgico
15229,123701,REPARACION DE COLOBOMA DEL IRIS (223),100.0,quirurgico
15230,274100,FRENILLECTOMIA LABIAL SOD,60.0,quirurgico
15231,764601,RETROPOSICION QUIRURGICA DE LA PREMAXILA,100.0,quirurgico
15232,274400,RESECCION DE FOSETAS LABIALES SOD,80.0,quirurgico
15233,187103,RECONSTRUCCIÓN POR AGENESIA DE LA AURICULA (PRIMER TIEMPO) CON IMPLANTE ALOPLASTICO,160.0,quirurgico
15233,187104,"RECONSTRUCCIÓN POR AGENESIA DE LA AURICULA (PRIMER TIEMPO), CON INJERTO DE CARTILAGO COSTAL",160.0,quirurgico
15234,187105,RECONSTRUCCIÓN POR AGENESIA DE LA AURICULA; TRANSPOSICIÓN DEL LÓBULO EN MICROTIA (SEGUNDO TIEMPO),80.0,quirurgico
15235,187106,RECONSTRUCCIÓN POR AGENESIA DE LA AURICULA CON RECONSTRUCCIÓN DEL TRAGO Y SURCO RETROAURICULAR (TERCER TIEMPO),120.0,quirurgico
15240,275500,INJERTO DE PIEL DE GROSOR TOTAL APLICADO AL LABIO Y CAVIDAD BUCAL SOD,100.0,quirurgico
15240,275701,INJERTO DE PIEL EN LABIOS CON ADHESION DE COLGAJO PEDICULADO,160.0,quirurgico
15240,866120,INJERTO DE PIEL PARCIAL EN AREA ESPECIAL HASTA EL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109),70.0,quirurgico
15240,866220,INJERTO DE PIEL TOTAL LIBRE EN AREA ESPECIAL HASTA EL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109),80.0,quirurgico
15240,866121,INJERTO DE PIEL PARCIAL EN AREA ESPECIAL DE MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109),100.0,quirurgico
15240,866221,INJERTO DE PIEL TOTAL LIBRE EN AREA ESPECIAL MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109),110.0,quirurgico
15242,866300,INJERTO CONDROCUTANEO SOD (109),80.0,quirurgico
15242,826920,INJERTOS AL PULGAR: ÓSEO Y PEDICULO DE PIEL,100.0,quirurgico
15244,866401,INJERTO DE CUERO CABELLUDO [EN ALOPECIA SECUELA POST-TRAUMA] (109),90.0,quirurgico
15245,768100,INJERTO OSEO EN HUESO FACIAL SOD (224),120.0,quirurgico
15250,867101,COLGAJO UNICO DE CUERO CABELLUDO,60.0,quirurgico
15251,867102,COLGAJO MULTIPLE DE CUERO CABELLUDO,90.0,quirurgico
15252,867103,"COLGAJO CUTANEO A DISTANCIA, EN VARIOS TIEMPOS",140.0,quirurgico
15252,867104,"COLGAJO COMPUESTO A DISTANCIA, EN VARIOS TIEMPOS",170.0,quirurgico
15253,867201,COLGAJO LOCAL DE PIEL COMPUESTO DE VECINDAD HASTA DE DOS CENTIMETROS CUADRADOS,100.0,quirurgico
15253,867202,COLGAJO LOCAL DE PIEL COMPUESTO DE VECINDAD ENTRE DOS A CINCO CENTIMETROS CUADRADOS,120.0,quirurgico
15253,867203,COLGAJO LOCAL DE PIEL COMPUESTO DE VECINDAD ENTRE CINCO A DIEZ CENTIMETROS CUADRADOS,150.0,quirurgico
15254,867107,COLGAJO NEUROVASCULAR ( EN ISLA),150.0,quirurgico
15256,867107,COLGAJO NEUROVASCULAR ( EN ISLA),150.0,quirurgico
15144,867105,COLGAJO LIBRE CUTANEO CON TECNICA MICROVASCULAR (327),500.0,quirurgico
15255,867106,COLGAJO LIBRE COMPUESTO CON TECNICA MICROVASCULAR (327),700.0,quirurgico
15260,185101,OTOPLASTIA SIN REDUCCION DE TAMAÑO,100.0,quirurgico
15260,187101,RECONSTRUCCION PROTESICA DE AURICULA,100.0,quirurgico
15261,187200,REIMPLANTE DE AURICULA (PABELLON AURICULAR) SOD,125.0,quirurgico
15263,218304,RECONSTRUCCION PROTESICA DE NARIZ CON MINIPLACAS DE FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS] (137),160.0,quirurgico
15264,218301,RECONSTRUCCIÓN NASAL TOTAL CON INJERTO,200.0,quirurgico
15264,218901,REIMPLANTACION DE NARIZ AMPUTADA,200.0,quirurgico
15265,218302,RECONSTRUCCIÓN NASAL TOTAL CON COLGAJO FRONTAL,215.0,quirurgico
15266,857200,RECONSTRUCCION DE MAMA CON COLGAJO SOD,220.0,quirurgico
15267,857200,RECONSTRUCCION DE MAMA CON COLGAJO SOD,220.0,quirurgico
15268,858701,"RECONSTRUCCIÓN DEL COMPLEJO AREOLA, PEZÓN (225)",80.0,quirurgico
15269,858701,"RECONSTRUCCIÓN DEL COMPLEJO AREOLA, PEZÓN (225)",80.0,quirurgico
15270,862702,MATRICECTOMIA PARCIAL,35.0,quirurgico
15273,862702,MATRICECTOMIA PARCIAL,35.0,quirurgico
15277,084200,"CORRECCION DE ENTROPIÓN, CON INJERTO SOD",110.0,quirurgico
15278,084200,"CORRECCION DE ENTROPIÓN, CON INJERTO SOD",110.0,quirurgico
15278,084300,"CORRECCION DE ECTROPION, CON INJERTO SOD",110.0,quirurgico
15301,862201,DESBRIDAMIENTO ESCISIONAL POR LESIÓN SUPERFICIAL EN AREA ESPECIAL DE MENOS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL,80.0,quirurgico
15301,862202,DESBRIDAMIENTO ESCISIONAL POR LESIÓN SUPERFICIAL EN AREA ESPECIAL DE MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL,120.0,quirurgico
15302,862301,DESBRIDAMIENTO ESCISIONAL POR LESIÓN DE TEJIDOS PROFUNDOS EN AREA ESPECIAL DE MENOS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL,100.0,quirurgico
15302,862302,DESBRIDAMIENTO ESCISIONAL POR LESIÓN DE TEJIDOS PROFUNDOS EN AREA ESPECIAL DE MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL,130.0,quirurgico
15310,868102,RESECCION SIMPLE DE CICATRIZ EN AREA ESPECIAL,65.0,quirurgico
15312,868104,"RESECCION DE CICATRIZ HIPERTROFICA O QUELOIDE, EN AREA ESPECIAL",75.0,quirurgico
15315,868510,"PLASTIA EN Z O W, EN ZONAS DE FLEXION (168)",135.0,quirurgico
15317,868501,"PLASTIA EN Z O W EN ÁREA ESPECIAL (CARA, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES), ENTRE UNO A DOS",85.0,quirurgico
15318,868502,"PLASTIA EN Z O W EN ÁREA ESPECIAL (CARA, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES), ENTRE TRES A CINCO",120.0,quirurgico
15319,868503,"PLASTIA EN Z O W EN ÁREA ESPECIAL (CARA, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES), MAS DE CINCO",145.0,quirurgico
15332,862502,"DERMOABRASION (QUIMICA Y/O MECANICA) DE AREA ESPECIAL (CUERO CABELLUDO, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES)",55.0,quirurgico
15332,862503,DERMOABRASION PARCIAL DE CARA (QUIMICA Y/O MECANICA),60.0,quirurgico
15333,862504,DERMOABRASION TOTAL DE CARA (QUIMICA Y/O MECANICA),120.0,quirurgico
16100,260200,EXPLORACIÓN DE GLÁNDULA SALIVAL SOD,35.0,quirurgico
16101,260200,EXPLORACIÓN DE GLÁNDULA SALIVAL SOD,35.0,quirurgico
16101,269100,EXPLORACION DE CONDUCTO SALIVAL SOD,35.0,quirurgico
16102,260300,DRENAJE DE GLÁNDULA SALIVAL SOD,25.0,quirurgico
16103,262901,RESECCIÓN DE MUCOCELE DE GLANDULA SALIVAL,50.0,quirurgico
16103,261201,BIOPSIA ESCISIONAL DE GLANDULA SALIVAL MENOR (CON CONDUCTO SALIVAL),50.0,quirurgico
16104,263203,SIALOADENECTOMÍA DE GLANDULA SUBLINGUAL,80.0,quirurgico
16105,263205,SIALOADENECTOMIA DE GLANDULAS PALATINAS,100.0,quirurgico
16106,262101,MARSUPIALIZACIÓN DE LA RÁNULA,40.0,quirurgico
16108,263100,SIALOADENECTOMÍA PARCIAL SOD,70.0,quirurgico
16110,263101,PAROTIDECTOMIA DEL LOBULO SUPERFICIAL,120.0,quirurgico
16111,263201,PAROTIDECTOMIA TOTAL,140.0,quirurgico
16112,263202,PAROTIDECTOMIA TOTAL CONSERVADORA DEL VII PAR CRANEAL,165.0,quirurgico
16113,264200,CIERRE O REPARACIÓN DE FÍSTULA SALIVAL SOD,90.0,quirurgico
16114,264201,CIERRE O REPARACIÓN DE FÍSTULA SALIVAL CON INJERTO,100.0,quirurgico
16115,260100,SIALOLITOTOMÍA SOD,35.0,quirurgico
16116,264901,SIALOPLASTIA (REPARACIÓN DEL CONDUCTO) CON INJERTO,60.0,quirurgico
16117,264902,FISTULIZACIÓN DE GLÁNDULA SALIVAL,35.0,quirurgico
16118,263204,SIALOADENECTOMIA DE GLANDULA SUBMAXILAR (SUBMANDIBULAR),100.0,quirurgico
16201,270101,INCISIÓN Y DRENAJE INTRAORAL EN CAVIDAD BUCAL,30.0,quirurgico
16201,271100,DRENAJE DE COLECCIÓN DE PALADAR SOD,20.0,quirurgico
16201,256301,DRENAJE DE COLECCIÓN EN LENGUA,20.0,quirurgico
16202,270102,INCISIÓN Y DRENAJE EXTRAORAL EN CAVIDAD BUCAL,40.0,quirurgico
16203,760101,SECUESTRECTOMÍA INTRAORAL CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],60.0,quirurgico
16204,760102,SECUESTRECTOMÍA EXTRAORAL CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],75.0,quirurgico
16205,760902,DECORTICACION O CURETAJE OSEO EN HUESO FACIAL,70.0,quirurgico
16210,251000,RESECCIÓN DE LESIÓN SUPERFICIAL EN LA LENGUA SOD,20.0,quirurgico
16211,255100,SUTURA DE LACERACIÓN DE LENGUA (GLOSORRAFIA) SOD,35.0,quirurgico
16212,255902,GLOSOPEXIA,20.0,quirurgico
16212,255903,PLASTIA DE FRENILLO LINGUAL (161),20.0,quirurgico
16213,252000,RESECCION DE LENGUA EN CUÑA SOD,100.0,quirurgico
16213,252501,HEMIGLOSECTOMIA CON CIERRE PRIMARIO,100.0,quirurgico
16213,252502,HEMIGLOSECTOMIA CON COLGAJO PEDICULADO,160.0,quirurgico
16214,253000,GLOSECTOMÍA TOTAL SIN RESECCION MANDIBULAR Y RECONSTRUCCION CON COLGAJO PEDICULADO SOD,190.0,quirurgico
16214,254000,GLOSECTOMÍA RADICAL SOD,130.0,quirurgico
16215,277201,RESECCION PARCIAL DE UVULA,40.0,quirurgico
16216,277201,RESECCION PARCIAL DE UVULA,40.0,quirurgico
16217,255901,GLOSOPLASTIA CON INJERTO CUTÁNEO O MUCOSO,100.0,quirurgico
16218,251100,RESECCIÓN DE LESIÓN PROFUNDA EN LA LENGUA SOD,40.0,quirurgico
16240,273101,ESCISIÓN DE LESIÓN SUPERFICIAL DE PALADAR,30.0,quirurgico
16241,273201,ESCISIÓN DE LESIÓN PROFUNDA DE PALADAR (33),60.0,quirurgico
16241,273202,RESECCION EN BLOQUE DE APOFISIS ALVEOLAR Y PALADAR (33),125.0,quirurgico
16241,273203,PALATECTOMIA PARCIAL NCOC (33),60.0,quirurgico
16241,273204,PALATECTOMIA TOTAL (33),125.0,quirurgico
16243,276101,PALATORRAFIA EN Z (FURLOW) (226),70.0,quirurgico
16243,276201,CORRECCION DE HENDIDURA ALVEOLOPALATINA,50.0,quirurgico
16243,276201,CORRECCION DE HENDIDURA ALVEOLOPALATINA,50.0,quirurgico
16244,276207,UVULO-PALATO-FARINGOPLASTIA,115.0,quirurgico
16245,276206,INJERTO ÓSEO DE PALADAR,70.0,quirurgico
16260,243201,"SUTURA DE LACERACIÓN DE ENCÍA, MENOR DE TRES CENTIMETROS",20.0,quirurgico
16260,243202,"SUTURA DE LACERACIÓN DE ENCÍA, MAYOR DE TRES CENTIMETROS",20.0,quirurgico
16260,275201,ESTOMATORRAFIA (SUTURA DE HERIDA EN MUCOSA ORAL) DE MENOS DE CINCO CENTIMETROS,20.0,quirurgico
16260,275202,ESTOMATORRAFIA (SUTURA DE HERIDA EN MUCOSA ORAL) DE MAS DE CINCO CENTIMETROS,20.0,quirurgico
16261,274901,REMOCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE LA BOCA,20.0,quirurgico
16262,241102,BIOPSIA ESCISIONAL DE ENCÍA CON CIERRE PRIMARIO,30.0,quirurgico
16263,241103,BIOPSIA ESCISIONAL DE ENCÍA Y RECUBRIMIENTO CON COLGAJO O INJERTO,60.0,quirurgico
16262,274301,"RESECCIÓN DE LESIÓN BENIGNA DE LA MUCOSA ORAL ,HASTA DE DOS CENTIMETROS DE DIÁMETRO (2)",30.0,quirurgico
16263,274302,"RESECCIÓN DE LESIÓN BENIGNA DE LA MUCOSA ORAL, MAYOR DE DOS CENTIMETROS DE DIÁMETRO (2)",40.0,quirurgico
16263,274303,RESECCION DE TUMOR MALIGNO DE MUCOSA ORAL (2),40.0,quirurgico
16263,274304,"RESECCION DE TUMOR MALIGNO DE MUCOSA ORAL, CON COLGAJO LOCAL O A DISTANCIA (2)",85.0,quirurgico
16264,275301,RESECCIÓN INTRAORAL DE FÍSTULA DE BOCA,70.0,quirurgico
16265,275302,RESECCIÓN EXTRAORAL DE FÍSTULA DE BOCA,80.0,quirurgico
16267,275303,"CIERRE DE FÍSTULA OROSINUSAL U ORONASAL, CON COLGAJO PALATINO, LINGUAL O BUCAL",90.0,quirurgico
16268,275304,"CIERRE DE FÍSTULA OROSINUSAL CON SINUSOTOMIA, CON O SIN REMOCIÓN DE 'CUERPO EXTRAÑO O COLGAJO PALATINO, LINGUAL O BUCAL",110.0,quirurgico
16269,276204,RECONSTRUCCIÓN DE BÓVEDA PALATINA MEDIANTE COLGAJOS PEDICULADOS,90.0,quirurgico
16301,830233,MIOTOMÍA DE MASETERO,60.0,quirurgico
16302,830231,MIOTOMIA DELTEMPORAL,60.0,quirurgico
16303,830232,MIOTOMIA PTERIGOIDEO,60.0,quirurgico
16304,766605,CORTICOTOMIA TIPO LEFORT I (DISYUNCION PALATINA),110.0,quirurgico
16305,766202,"OSTEOTOMIA RAMA MANDIBULAR VIA TRANSCUTANEA, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS] (163)",120.0,quirurgico
16306,766302,"OSTEOTOMIA DE CUERPO MANDIBULAR VIA TRANSCUTANEA, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS] (163)",120.0,quirurgico
16307,766100,OSTEOPLASTIA CERRADA (OSTEOTOMIA) DE RAMA MANDIBULAR SOD,110.0,quirurgico
16308,766201,"OSTEOTOMIA DE RAMA MANDIBULAR VIA TRANS MUCOSA, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",160.0,quirurgico
16309,766601,"OSTEOTOMIA LEFORT I, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",150.0,quirurgico
16312,766603,"OSTEOTOMIA LEFORT II, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
16313,766604,"OSTEOMIA LEFORT III, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
16314,766403,"OSTEOTOMIA DE MENTON, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",110.0,quirurgico
16315,766501,"OSTEOTOMIA LEFORT I SEGMENTARIA, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
16316,766501,"OSTEOTOMIA LEFORT I SEGMENTARIA, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
16317,763101,"MANDIBULECTOMÍA PARCIAL SIMPLE, MARGINAL",120.0,quirurgico
16317,763102,"MANDIBULECTOMÍA PARCIAL SIMPLE, SEGMENTARIA",120.0,quirurgico
16317,763103,HEMIMANDIBULECTOMÍA SIN DESARTICULACIÓN,120.0,quirurgico
16317,763104,HEMIMANDIBULECTOMÍA CON DESARTICULACIÓN,120.0,quirurgico
16317,763903,HEMIMAXILECTOMIA,120.0,quirurgico
16318,764201,MANDIBULECTOMÍA TOTAL SIN RECONSTRUCCION OSEA,160.0,quirurgico
16320,764401,RESECCION PARCIAL MAXILAR CON RECONSTRUCCION SIMULTANEA,160.0,quirurgico
16323,764401,RESECCION PARCIAL MAXILAR CON RECONSTRUCCION SIMULTANEA,160.0,quirurgico
16324,763901,RESECCION PARCIAL MAXILAR SIN RECONSTRUCCION,100.0,quirurgico
16326,764301,RECONSTRUCCIÓN MANDIBULAR (TOTAL O PARCIAL) CON MATERIAL DE DISPOSITIVOS DE FIJACIÓN [OSTEOSINTESIS],200.0,quirurgico
