ref,codigo,descripcion,uvr,tipo
866201,866202,NJERTO DE PIEL TOTAL LIBRE EN ÁREA GENERAL ENTRE EL DIEZ 10% HASTA EL 20% DE SUPERFICIE CORPORAL TOTAL (109),110.0,quirurgico
866202,866203,NJERTO DE PIEL TOTAL LIBRE EN ÁREA GENERAL ENTRE EL 20% HASTA EL 30% DE SUPERFICIE CORPORAL TOTAL (109),130.0,quirurgico
866203,866204,NJERTO DE PIEL TOTAL LIBRE EN ÁREA GENERAL MAS DEL 30% DE SUPERFICIE CORPORAL TOTAL (109),165.0,quirurgico
866204,866702,INJERTO DERMOGRASO NCOC,65.0,quirurgico
866702,867001,COLGAJO LOCAL SIMPLE DE PIEL HASTA DE DOS CENTIMETROS CUADRADOS,70.0,quirurgico
867001,867002,COLGAJO LOCAL SIMPLE DE PIEL ENTRE DOS A CINCO CENTIMETROS CUADRADOS,80.0,quirurgico
867002,867003,COLGAJO LOCAL SIMPLE DE PIEL DE MAS DE CINCO CENTIMETROS CUADRADOS,100.0,quirurgico
867003,543301,ESCISIÓN DE LESION AMPLIA EN LA PARED ABDOMINAL CON ROTACIÓN DE COLGAJO,150.0,quirurgico
543301,867105,COLGAJO LIBRE CUTANEO CON TECNICA MICROVASCULAR (327),500.0,quirurgico
867105,867106,COLGAJO LIBRE COMPUESTO CON TECNICA MICROVASCULAR (327),700.0,quirurgico
15150,862801,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO HASTA DEL 5% DE SUPERFICIE CORPORAL,25.0,quirurgico
862801,862802,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 5%AL 10% DE SUPERFICIE CORPORAL,25.0,quirurgico
862802,862803,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 10% AL 20% DE SUPERFICIE CORPORAL,50.0,quirurgico
862803,862804,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 20% AL 30% DE SUPERFICIE CORPORAL,70.0,quirurgico
862804,862805,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 30% AL 40% DE SUPERFICIE CORPORAL,70.0,quirurgico
862805,862806,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO ENTRE EL 40% AL 50% DE SUPERFICIE CORPORAL,80.0,quirurgico
862806,862807,DESBRIDAMIENTO NO ESCISIONAL DE TEJIDO DESVITALIZADO MAYOR DEL 50% DE SUPERFICIE CORPORAL,80.0,quirurgico
862807,862321,ESCAROTOMIA DESCOMPRESIVA EN TRONCO O POR EXTREMIDAD,40.0,quirurgico
862321,862322,ESCAROTOMIA CUADRICULADA,40.0,quirurgico
862322,862320,ESCAROTOMIA DESCOMPRESIVA EN MANOS,70.0,quirurgico
862320,862323,ESCARECTOMIA TANGENCIAL TEMPRANA HASTA EL 5% DE SUPERFICIE CORPORAL,85.0,quirurgico
862323,862324,ESCARECTOMIA TANGENCIAL TEMPRANA ENTRE EL 5% AL 10% DE SUPERFICIE CORPORAL,100.0,quirurgico
862324,862325,ESCARECTOMIA TANGENCIAL TEMPRANA ENTRE EL 10%AL 15% DE SUPERFICIE CORPORAL,115.0,quirurgico
862325,862326,ESCARECTOMIA TANGENCIAL TEMPRANA ENTRE EL 15% AL 20% DE SUPERFICIE CORPORAL,130.0,quirurgico
862326,862327,ESCARECTOMIA TANGENCIAL TEMPRANA DE MAS DEL 20% DE SUPERFICIE CORPORAL,145.0,quirurgico
862327,862330,ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL HASTA EL 5% DE SUPERFICIE CORPORAL,140.0,quirurgico
862330,862331,"ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL , ENTRE EL 5% AL 10% DE SUPERFICIE CORPORAL",165.0,quirurgico
862331,862332,"ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL , ENTRE EL 10% AL 20% DE SUPERFICIE CORPORAL",195.0,quirurgico
862332,862333,"ESCARECTOMIA TANGENCIAL TARDIA CON INJERTOS DE PIEL , DE MAS DEL 20% DE SUPERFICIE CORPORAL",245.0,quirurgico
862333,862340,ESCARECTOMIA AVULSIVA HASTA EL 5% DE SUPERFICIE CORPORAL,90.0,quirurgico
862340,862341,ESCARECTOMIA AVULSIVA ENTRE EL 5% AL 10% DE SUPERFICIE CORPORAL,100.0,quirurgico
862341,862342,ESCARECTOMIA AVULSIVA ENTRE EL 10% AL 20% DE SUPERFICIE CORPORAL,120.0,quirurgico
862342,862343,ESCARECTOMIA AVULSIVA MAYOR DEL 20% DE SUPERFICIE CORPORAL,130.0,quirurgico
862343,868101,RESECCION SIMPLE DE CICATRIZ EN AREA GENERAL,50.0,quirurgico
868101,868103,"RESECCION DE CICATRIZ HIPERTROFICA O QUELOIDE, EN AREA GENERAL",55.0,quirurgico
868103,868401,"PLASTIA EN Z O W EN ÁREA GENERAL, ENTRE UNA A DOS",80.0,quirurgico
868401,868402,"PLASTIA EN Z O W EN ÁREA GENERAL, ENTRE TRES A CINCO",100.0,quirurgico
868402,868403,"PLASTIA EN Z O W EN ÁREA GENERAL, MAS DE CINCO",110.0,quirurgico
868403,868304,"REDUCCION DE TEJIDO ADIPOSO DE PARED ABDOMINAL, POR LIPOSUCCION O LIPECTOMIA",150.0,quirurgico
868304,868301,"REDUCCION DE TEJIDO ADIPOSO EN CARA, POR LIPOSUCCION O LIPECTOMIA",100.0,quirurgico
868301,868302,RESECCION DE BOLSAS ADIPOSAS DE BICHAT EN CARA,100.0,quirurgico
868302,868303,"REDUCCION DE TEJIDO ADIPOSO EN AREA SUBMANDIBULAR, POR LIPOSUCCION O LIPECTOMIA",100.0,quirurgico
868303,868305,"REDUCCION DE TEJIDO ADIPOSO EN MUSLOS, PELVIS, GLUTEOS O BRAZOS, POR LIPOSUCCION O LIPECTOMIA",100.0,quirurgico
868305,869601,INSERCION (SUBCUTANEA) (TEJIDO BLANDO) DE EXPANSOR DE TEJIDOS [UNICO O MULTIPLE] NCOC,120.0,quirurgico
869601,869201,DERIVACION LINFATICA [MANEJO DE LINFEDEMA],90.0,quirurgico
869201,862501,DERMOABRASION (QUIMICA Y/O MECANICA) DE AREA GENERAL,40.0,quirurgico
862501,861410,TATUAJE INTRADERMICO O INYECCION DE PIGMENTOS OPACOS INSOLUBLES,45.0,quirurgico
861410,869700,RETIRO DE EXPANSOR TISULAR [UNICO O MULTIPLE] SOD,50.0,quirurgico
15201,861202,"EXTRACCION DE CUERPO EXTRAÑO EN PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL ( CARA, CUERO CABELLUDO, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES) POR INCISION",50.0,quirurgico
861202,274201,RESECCION PARCIAL DE LABIO POR TUMOR MALIGNO,70.0,quirurgico
274201,864201,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, HASTA UN CENTIMETRO",40.0,quirurgico
864201,864202,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE UNO A DOS CENTIMETROS",50.0,quirurgico
864202,864203,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE DOS A TRES CENTIMETROS",60.0,quirurgico
864203,864204,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE TRES A CINCO CENTIMETROS",70.0,quirurgico
864204,864205,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, DE MAS DE CINCO CENTIMETROS",100.0,quirurgico
864205,274202,"RESECCION PARCIAL DE LABIO POR TUMOR MALIGNO, CON ROTACION DE COLGAJO",110.0,quirurgico
274202,274203,RESECCION TOTAL DE LABIO POR TUMOR MALIGNO (368),120.0,quirurgico
15210,275101,SUTURA O REPARACIÓN DE LACERACIÓN (HERIDA) HASTA DE CINCO CENTÍMETROS EN LABIOS,50.0,quirurgico
275101,275102,SUTURA O REPARACIÓN DE LACERACIÓN (HERIDA) DE MÁS DE CINCO CENTÍMETROS EN LABIOS,90.0,quirurgico
275102,865202,SUTURA DE HERIDA UNICA DE CARA SIN COMPROMISO DE LABIOS Y/O PARPADOS,50.0,quirurgico
865202,865204,SUTURA DE HERIDA MULTIPLE DE CARA NCOC,90.0,quirurgico
865204,168100,REPARACION DE HERIDA DE ORBITA SOD,70.0,quirurgico
168100,865203,"SUTURA DE HERIDA UNICA DE PLIEGUES DE FLEXION, GENITALES, MANOS Y PIES",70.0,quirurgico
865203,865207,SUTURA DE HERIDA PARCIAL DE CUERO CABELLUDO ( ESCALPE),80.0,quirurgico
865207,865208,"SUTURA DE AVULSION EN PABELLON AURICULAR, NARIZ, LABIOS, PARPADOS O GENITALES",140.0,quirurgico
865208,278400,CORRECCION DE MACRO O MICROSTOMA SOD,120.0,quirurgico
278400,275401,CORRECCION PARCIAL DE LABIO FISURADO POR ADHESION,55.0,quirurgico
275401,275402,CORRECCIÓN PRIMARIA DE LABIO FISURADO UNILATERAL,55.0,quirurgico
275402,275403,CORRECCION SECUNDARIA DE LABIO FISURADO UNILATERAL,75.0,quirurgico
275403,275404,CORRECCION DE LABIO FISURADO BILATERAL NCOC,95.0,quirurgico
275404,276205,"CORRECCIÓN DE FISURA PALATINA, CON COLGAJO VOMERIANO",220.0,quirurgico
276205,278301,CIERRE VELOFARINGEO CON COLGAJO FARINGEO,130.0,quirurgico
278301,218904,RINOQUEILOPLASTIA (CORRECCION DE SECUELA DE NARIZ FISURADA),130.0,quirurgico
218904,123701,REPARACION DE COLOBOMA DEL IRIS (223),100.0,quirurgico
123701,274100,FRENILLECTOMIA LABIAL SOD,60.0,quirurgico
274100,764601,RETROPOSICION QUIRURGICA DE LA PREMAXILA,100.0,quirurgico
764601,274400,RESECCION DE FOSETAS LABIALES SOD,80.0,quirurgico
274400,187103,RECONSTRUCCIÓN POR AGENESIA DE LA AURICULA (PRIMER TIEMPO) CON IMPLANTE ALOPLASTICO,160.0,quirurgico
187103,187104,"RECONSTRUCCIÓN POR AGENESIA DE LA AURICULA (PRIMER TIEMPO), CON INJERTO DE CARTILAGO COSTAL",160.0,quirurgico
187104,187105,RECONSTRUCCIÓN POR AGENESIA DE LA AURICULA; TRANSPOSICIÓN DEL LÓBULO EN MICROTIA (SEGUNDO TIEMPO),80.0,quirurgico
187105,187106,RECONSTRUCCIÓN POR AGENESIA DE LA AURICULA CON RECONSTRUCCIÓN DEL TRAGO Y SURCO RETROAURICULAR (TERCER TIEMPO),120.0,quirurgico
187106,275500,INJERTO DE PIEL DE GROSOR TOTAL APLICADO AL LABIO Y CAVIDAD BUCAL SOD,100.0,quirurgico
275500,275701,INJERTO DE PIEL EN LABIOS CON ADHESION DE COLGAJO PEDICULADO,160.0,quirurgico
275701,866120,INJERTO DE PIEL PARCIAL EN AREA ESPECIAL HASTA EL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109),70.0,quirurgico
866120,866220,INJERTO DE PIEL TOTAL LIBRE EN AREA ESPECIAL HASTA EL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109),80.0,quirurgico
866220,866121,INJERTO DE PIEL PARCIAL EN AREA ESPECIAL DE MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109),100.0,quirurgico
866121,866221,INJERTO DE PIEL TOTAL LIBRE EN AREA ESPECIAL MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL (109),110.0,quirurgico
866221,866300,INJERTO CONDROCUTANEO SOD (109),80.0,quirurgico
866300,826920,INJERTOS AL PULGAR: ÓSEO Y PEDICULO DE PIEL,100.0,quirurgico
826920,866401,INJERTO DE CUERO CABELLUDO [EN ALOPECIA SECUELA POST-TRAUMA] (109),90.0,quirurgico
866401,768100,INJERTO OSEO EN HUESO FACIAL SOD (224),120.0,quirurgico
768100,275601,LIPOINJERTO EN CARA,70.0,quirurgico
275601,867101,COLGAJO UNICO DE CUERO CABELLUDO,60.0,quirurgico
867101,867102,COLGAJO MULTIPLE DE CUERO CABELLUDO,90.0,quirurgico
867102,867103,"COLGAJO CUTANEO A DISTANCIA, EN VARIOS TIEMPOS",140.0,quirurgico
867103,867104,"COLGAJO COMPUESTO A DISTANCIA, EN VARIOS TIEMPOS",170.0,quirurgico
867104,867201,COLGAJO LOCAL DE PIEL COMPUESTO DE VECINDAD HASTA DE DOS CENTIMETROS CUADRADOS,100.0,quirurgico
867201,867202,COLGAJO LOCAL DE PIEL COMPUESTO DE VECINDAD ENTRE DOS A CINCO CENTIMETROS CUADRADOS,120.0,quirurgico
867202,867203,COLGAJO LOCAL DE PIEL COMPUESTO DE VECINDAD ENTRE CINCO A DIEZ CENTIMETROS CUADRADOS,150.0,quirurgico
867203,867300,DIFERIMIENTO DE CUALQUIER COLGAJO (DELAY) SOD,70.0,quirurgico
867300,867107,COLGAJO NEUROVASCULAR ( EN ISLA),150.0,quirurgico
15260,185101,OTOPLASTIA SIN REDUCCION DE TAMAÑO,100.0,quirurgico
185101,187101,RECONSTRUCCION PROTESICA DE AURICULA,100.0,quirurgico
187101,187200,REIMPLANTE DE AURICULA (PABELLON AURICULAR) SOD,125.0,quirurgico
187200,218304,RECONSTRUCCION PROTESICA DE NARIZ CON MINIPLACAS DE FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS] (137),160.0,quirurgico
218304,218301,RECONSTRUCCIÓN NASAL TOTAL CON INJERTO,200.0,quirurgico
218301,218901,REIMPLANTACION DE NARIZ AMPUTADA,200.0,quirurgico
218901,218302,RECONSTRUCCIÓN NASAL TOTAL CON COLGAJO FRONTAL,215.0,quirurgico
218302,853100,MAMOPLASTIA DE REDUCCION SOD,140.0,quirurgico
853100,857200,RECONSTRUCCION DE MAMA CON COLGAJO SOD,220.0,quirurgico
857200,857100,RECONSTRUCCIÓN DE MAMA CON PRÓTESIS SOD,120.0,quirurgico
857100,858701,"RECONSTRUCCIÓN DEL COMPLEJO AREOLA, PEZÓN (225)",80.0,quirurgico
858701,859400,EXTRACCION DE IMPLANTE DE MAMA SOD,45.0,quirurgico
859400,862702,MATRICECTOMIA PARCIAL,35.0,quirurgico
862702,861103,DRENAJE DE HEMATOMA SUBUNGUEAL POR INCISION O ASPIRACION,30.0,quirurgico
861103,865210,SUTURA DE MATRIZ UNGUEAL,40.0,quirurgico
865210,868603,RECONSTRUCCION DEL LECHO UNGUEAL CON INJERTO DE MATRIZ UNGUEAL (32),50.0,quirurgico
868603,868604,RECONSTRUCCION DE MATRIZ UNGUEAL CON INJERTO COMPUESTO (32),80.0,quirurgico
868604,084200,"CORRECCION DE ENTROPIÓN, CON INJERTO SOD",110.0,quirurgico
084200,084300,"CORRECCION DE ECTROPION, CON INJERTO SOD",110.0,quirurgico
084300,862201,DESBRIDAMIENTO ESCISIONAL POR LESIÓN SUPERFICIAL EN AREA ESPECIAL DE MENOS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL,80.0,quirurgico
862201,862202,DESBRIDAMIENTO ESCISIONAL POR LESIÓN SUPERFICIAL EN AREA ESPECIAL DE MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL,120.0,quirurgico
862202,862301,DESBRIDAMIENTO ESCISIONAL POR LESIÓN DE TEJIDOS PROFUNDOS EN AREA ESPECIAL DE MENOS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL,100.0,quirurgico
862301,862302,DESBRIDAMIENTO ESCISIONAL POR LESIÓN DE TEJIDOS PROFUNDOS EN AREA ESPECIAL DE MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL,130.0,quirurgico
862302,868102,RESECCION SIMPLE DE CICATRIZ EN AREA ESPECIAL,65.0,quirurgico
868102,868104,"RESECCION DE CICATRIZ HIPERTROFICA O QUELOIDE, EN AREA ESPECIAL",75.0,quirurgico
868104,868510,"PLASTIA EN Z O W, EN ZONAS DE FLEXION (168)",135.0,quirurgico
868510,868501,"PLASTIA EN Z O W EN ÁREA ESPECIAL (CARA, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES), ENTRE UNO A DOS",85.0,quirurgico
868501,868502,"PLASTIA EN Z O W EN ÁREA ESPECIAL (CARA, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES), ENTRE TRES A CINCO",120.0,quirurgico
868502,868503,"PLASTIA EN Z O W EN ÁREA ESPECIAL (CARA, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES), MAS DE CINCO",145.0,quirurgico
868503,862502,"DERMOABRASION (QUIMICA Y/O MECANICA) DE AREA ESPECIAL (CUERO CABELLUDO, CUELLO, MANOS, PIES, PLIEGUES DE FLEXION, GENITALES)",55.0,quirurgico
862502,862503,DERMOABRASION PARCIAL DE CARA (QUIMICA Y/O MECANICA),60.0,quirurgico
862503,862504,DERMOABRASION TOTAL DE CARA (QUIMICA Y/O MECANICA),120.0,quirurgico
862504,868602,REPOSICIÓN UÑA DE POLIETILENO,20.0,quirurgico
861410,777103,TOMA DE INJERTO ÓSEO DE COSTILLA (COSTOCONDRAL) O ESTERNON,60.0,quirurgico
777103,015501,TOMA DE INJERTO OSEO DE CRANEO,50.0,quirurgico
16100,269301,CATETERIZACIÓN Y SIALOMETRÍA,25.0,quirurgico
269301,260200,EXPLORACIÓN DE GLÁNDULA SALIVAL SOD,35.0,quirurgico
260200,269100,EXPLORACION DE CONDUCTO SALIVAL SOD,35.0,quirurgico
269100,260300,DRENAJE DE GLÁNDULA SALIVAL SOD,25.0,quirurgico
260300,262901,RESECCIÓN DE MUCOCELE DE GLANDULA SALIVAL,50.0,quirurgico
262901,261201,BIOPSIA ESCISIONAL DE GLANDULA SALIVAL MENOR (CON CONDUCTO SALIVAL),50.0,quirurgico
261201,263203,SIALOADENECTOMÍA DE GLANDULA SUBLINGUAL,80.0,quirurgico
263203,263205,SIALOADENECTOMIA DE GLANDULAS PALATINAS,100.0,quirurgico
263205,262101,MARSUPIALIZACIÓN DE LA RÁNULA,40.0,quirurgico
262101,263100,SIALOADENECTOMÍA PARCIAL SOD,70.0,quirurgico
263100,263101,PAROTIDECTOMIA DEL LOBULO SUPERFICIAL,120.0,quirurgico
263101,263201,PAROTIDECTOMIA TOTAL,140.0,quirurgico
263201,263202,PAROTIDECTOMIA TOTAL CONSERVADORA DEL VII PAR CRANEAL,165.0,quirurgico
263202,264200,CIERRE O REPARACIÓN DE FÍSTULA SALIVAL SOD,90.0,quirurgico
264200,264201,CIERRE O REPARACIÓN DE FÍSTULA SALIVAL CON INJERTO,100.0,quirurgico
264201,260100,SIALOLITOTOMÍA SOD,35.0,quirurgico
260100,264901,SIALOPLASTIA (REPARACIÓN DEL CONDUCTO) CON INJERTO,60.0,quirurgico
264901,264902,FISTULIZACIÓN DE GLÁNDULA SALIVAL,35.0,quirurgico
264902,263204,SIALOADENECTOMIA DE GLANDULA SUBMAXILAR (SUBMANDIBULAR),100.0,quirurgico
16201,270101,INCISIÓN Y DRENAJE INTRAORAL EN CAVIDAD BUCAL,30.0,quirurgico
270101,271100,DRENAJE DE COLECCIÓN DE PALADAR SOD,20.0,quirurgico
271100,256301,DRENAJE DE COLECCIÓN EN LENGUA,20.0,quirurgico
256301,270102,INCISIÓN Y DRENAJE EXTRAORAL EN CAVIDAD BUCAL,40.0,quirurgico
270102,760101,SECUESTRECTOMÍA INTRAORAL CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],60.0,quirurgico
760101,760102,SECUESTRECTOMÍA EXTRAORAL CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS],75.0,quirurgico
760102,760902,DECORTICACION O CURETAJE OSEO EN HUESO FACIAL,70.0,quirurgico
760902,251000,RESECCIÓN DE LESIÓN SUPERFICIAL EN LA LENGUA SOD,20.0,quirurgico
251000,255100,SUTURA DE LACERACIÓN DE LENGUA (GLOSORRAFIA) SOD,35.0,quirurgico
255100,255902,GLOSOPEXIA,20.0,quirurgico
255902,255903,PLASTIA DE FRENILLO LINGUAL (161),20.0,quirurgico
255903,252000,RESECCION DE LENGUA EN CUÑA SOD,100.0,quirurgico
252000,252501,HEMIGLOSECTOMIA CON CIERRE PRIMARIO,100.0,quirurgico
252501,252502,HEMIGLOSECTOMIA CON COLGAJO PEDICULADO,160.0,quirurgico
252502,253000,GLOSECTOMÍA TOTAL SIN RESECCION MANDIBULAR Y RECONSTRUCCION CON COLGAJO PEDICULADO SOD,190.0,quirurgico
253000,254000,GLOSECTOMÍA RADICAL SOD,130.0,quirurgico
254000,277201,RESECCION PARCIAL DE UVULA,40.0,quirurgico
277201,255901,GLOSOPLASTIA CON INJERTO CUTÁNEO O MUCOSO,100.0,quirurgico
255901,251100,RESECCIÓN DE LESIÓN PROFUNDA EN LA LENGUA SOD,40.0,quirurgico
251100,273101,ESCISIÓN DE LESIÓN SUPERFICIAL DE PALADAR,30.0,quirurgico
273101,273201,ESCISIÓN DE LESIÓN PROFUNDA DE PALADAR (33),60.0,quirurgico
273201,273202,RESECCION EN BLOQUE DE APOFISIS ALVEOLAR Y PALADAR (33),125.0,quirurgico
273202,273203,PALATECTOMIA PARCIAL NCOC (33),60.0,quirurgico
273203,273204,PALATECTOMIA TOTAL (33),125.0,quirurgico
273204,276101,PALATORRAFIA EN Z (FURLOW) (226),70.0,quirurgico
276101,276200,CORRECCIÓN DE PALADAR FISURADO (ESTAFILORRAFIA) SOD,50.0,quirurgico
276200,276201,CORRECCION DE HENDIDURA ALVEOLOPALATINA,50.0,quirurgico
276201,276207,UVULO-PALATO-FARINGOPLASTIA,115.0,quirurgico
276207,276206,INJERTO ÓSEO DE PALADAR,70.0,quirurgico
276206,243201,"SUTURA DE LACERACIÓN DE ENCÍA, MENOR DE TRES CENTIMETROS",20.0,quirurgico
243201,243202,"SUTURA DE LACERACIÓN DE ENCÍA, MAYOR DE TRES CENTIMETROS",20.0,quirurgico
243202,275201,ESTOMATORRAFIA (SUTURA DE HERIDA EN MUCOSA ORAL) DE MENOS DE CINCO CENTIMETROS,20.0,quirurgico
275201,275202,ESTOMATORRAFIA (SUTURA DE HERIDA EN MUCOSA ORAL) DE MAS DE CINCO CENTIMETROS,20.0,quirurgico
275202,274901,REMOCIÓN DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE LA BOCA,20.0,quirurgico
274901,241102,BIOPSIA ESCISIONAL DE ENCÍA CON CIERRE PRIMARIO,30.0,quirurgico
241102,241103,BIOPSIA ESCISIONAL DE ENCÍA Y RECUBRIMIENTO CON COLGAJO O INJERTO,60.0,quirurgico
241103,274301,"RESECCIÓN DE LESIÓN BENIGNA DE LA MUCOSA ORAL ,HASTA DE DOS CENTIMETROS DE DIÁMETRO (2)",30.0,quirurgico
274301,274302,"RESECCIÓN DE LESIÓN BENIGNA DE LA MUCOSA ORAL, MAYOR DE DOS CENTIMETROS DE DIÁMETRO (2)",40.0,quirurgico
274302,274303,RESECCION DE TUMOR MALIGNO DE MUCOSA ORAL (2),40.0,quirurgico
274303,274304,"RESECCION DE TUMOR MALIGNO DE MUCOSA ORAL, CON COLGAJO LOCAL O A DISTANCIA (2)",85.0,quirurgico
274304,275301,RESECCIÓN INTRAORAL DE FÍSTULA DE BOCA,70.0,quirurgico
275301,275302,RESECCIÓN EXTRAORAL DE FÍSTULA DE BOCA,80.0,quirurgico
275302,275303,"CIERRE DE FÍSTULA OROSINUSAL U ORONASAL, CON COLGAJO PALATINO, LINGUAL O BUCAL",90.0,quirurgico
275303,275304,"CIERRE DE FÍSTULA OROSINUSAL CON SINUSOTOMIA, CON O SIN REMOCIÓN DE 'CUERPO EXTRAÑO O COLGAJO PALATINO, LINGUAL O BUCAL",110.0,quirurgico
275304,276204,RECONSTRUCCIÓN DE BÓVEDA PALATINA MEDIANTE COLGAJOS PEDICULADOS,90.0,quirurgico
16301,830233,MIOTOMÍA DE MASETERO,60.0,quirurgico
830233,830231,MIOTOMIA DELTEMPORAL,60.0,quirurgico
830231,830232,MIOTOMIA PTERIGOIDEO,60.0,quirurgico
830232,766605,CORTICOTOMIA TIPO LEFORT I (DISYUNCION PALATINA),110.0,quirurgico
766605,766202,"OSTEOTOMIA RAMA MANDIBULAR VIA TRANSCUTANEA, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS] (163)",120.0,quirurgico
766202,766302,"OSTEOTOMIA DE CUERPO MANDIBULAR VIA TRANSCUTANEA, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS] (163)",120.0,quirurgico
766302,766100,OSTEOPLASTIA CERRADA (OSTEOTOMIA) DE RAMA MANDIBULAR SOD,110.0,quirurgico
766100,766201,"OSTEOTOMIA DE RAMA MANDIBULAR VIA TRANS MUCOSA, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",160.0,quirurgico
766201,766601,"OSTEOTOMIA LEFORT I, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",150.0,quirurgico
766601,766603,"OSTEOTOMIA LEFORT II, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
766603,766604,"OSTEOMIA LEFORT III, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
766604,766403,"OSTEOTOMIA DE MENTON, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",110.0,quirurgico
766403,766501,"OSTEOTOMIA LEFORT I SEGMENTARIA, CON FIJACION INTERNA [DISPOSITIVOS DE FIJACIÓN U OSTEOSINTESIS]",140.0,quirurgico
766501,763101,"MANDIBULECTOMÍA PARCIAL SIMPLE, MARGINAL",120.0,quirurgico
763101,763102,"MANDIBULECTOMÍA PARCIAL SIMPLE, SEGMENTARIA",120.0,quirurgico
763102,763103,HEMIMANDIBULECTOMÍA SIN DESARTICULACIÓN,120.0,quirurgico
763103,763104,HEMIMANDIBULECTOMÍA CON DESARTICULACIÓN,120.0,quirurgico
763104,763903,HEMIMAXILECTOMIA,120.0,quirurgico
763903,764201,MANDIBULECTOMÍA TOTAL SIN RECONSTRUCCION OSEA,160.0,quirurgico
764201,764101,MANDIBULECTOMÍA TOTAL CON RECONSTRUCCION OSEA,250.0,quirurgico
764101,764401,RESECCION PARCIAL MAXILAR CON RECONSTRUCCION SIMULTANEA,160.0,quirurgico
764401,763901,RESECCION PARCIAL MAXILAR SIN RECONSTRUCCION,100.0,quirurgico
763901,764301,RECONSTRUCCIÓN MANDIBULAR (TOTAL O PARCIAL) CON MATERIAL DE DISPOSITIVOS DE FIJACIÓN [OSTEOSINTESIS],200.0,quirurgico
764301,764302,RECONSTRUCCIÓN MANDIBULAR (TOTAL O PARCIAL) CON INJERTO ÓSEO AUTOLOGO O HETEROLOGO (32),220.0,quirurgico
764302,764303,RECONSTRUCCIÓN MANDIBULAR ( TOTAL O PARCIAL) CON INJERTO LIBRE ÓSEO AUTOLOGO O HETEROLOGO (32),220.0,quirurgico
764303,764304,"RECONSTRUCCIÓN MANDIBULAR ( TOTAL O PARCIAL) CON INJERTO ÓSEO AUTOLOGO O HETEROLOGO, COLGAJO PEDICULADO (32)",260.0,quirurgico
